Site,Location,Session,MSE,PSNR,NMI,SSIM,SoftwareVersion,Temperature
137-0027,Bangladesh,2024-04-25 09_44_35,0.0028525447902757,33.04593315307012,1.4589107249580953,0.9752865520842824,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-04-25 09_44_35,0.0028525447902757,33.04593315307012,1.4589107249580953,0.9752865520842824,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-04-25 09_44_35,0.0028525447902757,33.04593315307012,1.4589107249580953,0.9752865520842824,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-20 09_01_58,0.0027965536240903,33.31756541879379,1.4632510583245553,0.9767060960801236,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-20 09_01_58,0.0027965536240903,33.31756541879379,1.4632510583245553,0.9767060960801236,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-20 09_01_58,0.0027965536240903,33.31756541879379,1.4632510583245553,0.9767060960801236,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-21 09_01_34,0.0025556179387683,33.897290532040415,1.473386672707368,0.979266413272275,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-21 09_01_34,0.0025556179387683,33.897290532040415,1.473386672707368,0.979266413272275,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-21 09_01_34,0.0025556179387683,33.897290532040415,1.473386672707368,0.979266413272275,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-26 09_03_38,0.0031581895687603,33.03909423877508,1.4572140746715263,0.972192320571505,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-26 09_03_38,0.0031581895687603,33.03909423877508,1.4572140746715263,0.972192320571505,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-26 09_03_38,0.0031581895687603,33.03909423877508,1.4572140746715263,0.972192320571505,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-28 08_50_44,0.0028285530014608,32.6137964963288,1.4547205092092033,0.9761896449515828,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-28 08_50_44,0.0028285530014608,32.6137964963288,1.4547205092092033,0.9761896449515828,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-28 08_50_44,0.0028285530014608,32.6137964963288,1.4547205092092033,0.9761896449515828,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-29 09_09_04,0.0046273801663455,30.92873203168714,1.421286783631312,0.9641223137111262,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-29 09_09_04,0.0046273801663455,30.92873203168714,1.421286783631312,0.9641223137111262,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-05-29 09_09_04,0.0046273801663455,30.92873203168714,1.421286783631312,0.9641223137111262,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-06-04 15_40_19,0.0028561457061395,32.92565407265493,1.4579664427223196,0.9770461584650468,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-06-04 15_40_19,0.0028561457061395,32.92565407265493,1.4579664427223196,0.9770461584650468,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-06-04 15_40_19,0.0028561457061395,32.92565407265493,1.4579664427223196,0.9770461584650468,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-06-06 09_24_02,0.0026742894012095,33.692487259672006,1.4694659963687406,0.9784479881047998,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-06-06 09_24_02,0.0026742894012095,33.692487259672006,1.4694659963687406,0.9784479881047998,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-06-06 09_24_02,0.0026742894012095,33.692487259672006,1.4694659963687406,0.9784479881047998,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-06-27 12_52_53,0.0030933205312201,32.80590530672404,1.4554825508459752,0.9753452643333688,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-06-27 12_52_53,0.0030933205312201,32.80590530672404,1.4554825508459752,0.9753452643333688,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-06-27 12_52_53,0.0030933205312201,32.80590530672404,1.4554825508459752,0.9753452643333688,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-01 10_08_20,0.0030883501767167,32.337275262752094,1.448762213110585,0.973310463386378,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-01 10_08_20,0.0030883501767167,32.337275262752094,1.448762213110585,0.973310463386378,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-01 10_08_20,0.0030883501767167,32.337275262752094,1.448762213110585,0.973310463386378,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-02 08_52_03,0.0026459973816964,33.7963264699917,1.47103319667584,0.9782730835847327,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-02 08_52_03,0.0026459973816964,33.7963264699917,1.47103319667584,0.9782730835847327,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-02 08_52_03,0.0026459973816964,33.7963264699917,1.47103319667584,0.9782730835847327,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-03 08_49_46,0.0027760865297289,33.34863994563234,1.4638115795576334,0.977199379358136,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-03 08_49_46,0.0027760865297289,33.34863994563234,1.4638115795576334,0.977199379358136,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-03 08_49_46,0.0027760865297289,33.34863994563234,1.4638115795576334,0.977199379358136,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-09 12_58_21,0.0029274316882558,32.666636767545526,1.4545819220336296,0.9758620890547588,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-09 12_58_21,0.0029274316882558,32.666636767545526,1.4545819220336296,0.9758620890547588,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-09 12_58_21,0.0029274316882558,32.666636767545526,1.4545819220336296,0.9758620890547588,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-10 08_45_08,0.0029268547672274,33.15237288756245,1.4596509777830096,0.9760090814879836,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-10 08_45_08,0.0029268547672274,33.15237288756245,1.4596509777830096,0.9760090814879836,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-10 08_45_08,0.0029268547672274,33.15237288756245,1.4596509777830096,0.9760090814879836,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-16 08_50_18,0.0029073972175943,33.16626646669279,1.460299641165096,0.9756536379020304,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-16 08_50_18,0.0029073972175943,33.16626646669279,1.460299641165096,0.9756536379020304,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-16 08_50_18,0.0029073972175943,33.16626646669279,1.460299641165096,0.9756536379020304,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-28 10_22_12,0.0031271237666541,32.263597096785965,1.4476986231938735,0.97356819193884,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-28 10_22_12,0.0031271237666541,32.263597096785965,1.4476986231938735,0.97356819193884,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-28 10_22_12,0.0031271237666541,32.263597096785965,1.4476986231938735,0.97356819193884,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-30 09_03_31,0.0031012326045516,32.45707716665446,1.4488883707853135,0.9740860345974376,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-30 09_03_31,0.0031012326045516,32.45707716665446,1.4488883707853135,0.9740860345974376,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-30 09_03_31,0.0031012326045516,32.45707716665446,1.4488883707853135,0.9740860345974376,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-31 09_19_03,0.003165029150233,32.19890784886179,1.4469829402367016,0.9753231048228276,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-31 09_19_03,0.003165029150233,32.19890784886179,1.4469829402367016,0.9753231048228276,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-07-31 09_19_03,0.003165029150233,32.19890784886179,1.4469829402367016,0.9753231048228276,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-07 08_46_09,0.0025975487472375,34.096123903526745,1.47510519478432,0.9790857962104758,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-07 08_46_09,0.0025975487472375,34.096123903526745,1.47510519478432,0.9790857962104758,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-07 08_46_09,0.0025975487472375,34.096123903526745,1.47510519478432,0.9790857962104758,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-08 08_47_51,0.0030721171858756,32.790039040306894,1.4550602098142202,0.9751487636314704,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-08 08_47_51,0.0030721171858756,32.790039040306894,1.4550602098142202,0.9751487636314704,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-08 08_47_51,0.0030721171858756,32.790039040306894,1.4550602098142202,0.9751487636314704,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-12 08_45_56,0.0027314060759136,33.65725830415403,1.467745060173601,0.9777409517239374,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-12 08_45_56,0.0027314060759136,33.65725830415403,1.467745060173601,0.9777409517239374,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-12 08_45_56,0.0027314060759136,33.65725830415403,1.467745060173601,0.9777409517239374,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-01 09_14_00,0.0026948008706385,33.550760350500106,1.4663835311753894,0.97754897449447,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-01 09_14_00,0.0026948008706385,33.550760350500106,1.4663835311753894,0.97754897449447,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-01 09_14_00,0.0026948008706385,33.550760350500106,1.4663835311753894,0.97754897449447,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-13 08_44_46,0.0028589714731038,33.406208032760674,1.4665794157206644,0.977583238618594,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-13 08_44_46,0.0028589714731038,33.406208032760674,1.4665794157206644,0.977583238618594,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-13 08_44_46,0.0028589714731038,33.406208032760674,1.4665794157206644,0.977583238618594,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-15 09_26_34,0.0028352790712707,33.634719377210075,1.4663865843097583,0.9766678206280136,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-15 09_26_34,0.0028352790712707,33.634719377210075,1.4663865843097583,0.9766678206280136,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-15 09_26_34,0.0028352790712707,33.634719377210075,1.4663865843097583,0.9766678206280136,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-19 08_57_54,0.0029661353740848,33.56331259894471,1.4640502814364071,0.9747995439701336,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-19 08_57_54,0.0029661353740848,33.56331259894471,1.4640502814364071,0.9747995439701336,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-19 08_57_54,0.0029661353740848,33.56331259894471,1.4640502814364071,0.9747995439701336,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-27 09_08_51,0.0028994322484392,33.66857454162845,1.467137503803532,0.9757378568070978,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-27 09_08_51,0.0028994322484392,33.66857454162845,1.467137503803532,0.9757378568070978,rc8.8.0_Beta1,
137-0027,Bangladesh,2024-08-27 09_08_51,0.0028994322484392,33.66857454162845,1.467137503803532,0.9757378568070978,rc8.8.0_Beta1,
137-0030,Lusaka,2024-02-12 15_54_47,0.0032861897896003,32.48911039279755,1.4472691596248226,0.976163398832816,8.7.0,
137-0030,Lusaka,2024-02-12 15_54_47,0.0032861467879861,32.48916722300872,1.4472762085034068,0.97616542976175,8.7.0,
137-0030,Lusaka,2024-02-13 14_46_30,0.0024270204710318,33.39128859762583,1.4667503556289907,0.9846798837894788,8.7.0,
137-0030,Lusaka,2024-02-13 14_46_30,0.0024271066331631,33.391134420624056,1.46673744371958,0.9846801088132048,8.7.0,
137-0030,Lusaka,2024-02-14 14_51_36,0.0024722362946022,33.72157126335193,1.4697105366999834,0.9850669777809778,8.7.0,
137-0030,Lusaka,2024-02-14 14_51_36,0.0024722166658621,33.72160574503723,1.4697135206837502,0.985066867378712,8.7.0,
137-0030,Lusaka,2024-02-15 09_48_28,0.0024216246941959,33.35213133221271,1.4666691998508463,0.9847213372814512,8.7.0,
137-0030,Lusaka,2024-02-15 09_48_28,0.0024217936632762,33.35182831341974,1.4666627854079937,0.9847212107441936,8.7.0,
137-0030,Lusaka,2024-02-16 08_59_54,0.0026899070082829,33.09758170885887,1.4609355129237802,0.9836168500932504,8.7.0,
137-0030,Lusaka,2024-02-16 08_59_54,0.002690154784728,33.097181683925726,1.4609198232986278,0.9836176708863036,8.7.0,
137-0030,Lusaka,2024-06-24 09_34_41,0.0027085511999425,34.30291555047064,1.480028897019534,0.9845000575274973,8.7.0,24.0
137-0012,Cubic,2023-09-15 09_57_51,0.0024776492476586,35.1589471589742,1.488729071946262,0.9820642772938192,8.6.1,18.0
137-0012,Cubic,2023-09-15 09_57_51,0.0024774471007328,35.15930150645109,1.4887345527698574,0.982063900488942,8.6.1,18.0
137-0012,Cubic,2023-11-10 11_01_15,0.0025573602146824,34.16994474714442,1.4765524624413793,0.9812083188167238,8.6.1,
137-0012,Cubic,2023-11-10 11_01_15,0.0025575419532414,34.16963612715227,1.4765848187427466,0.981205259145818,8.6.1,
137-0012,Cubic,2023-12-07 10_05_37,0.0031866198317119,32.4107830082246,1.4506196077324156,0.9769113075493278,8.6.1,
137-0012,Cubic,2023-12-07 10_05_37,0.0031866646507721,32.41072192615442,1.4506347886867432,0.9769093577993868,8.6.1,
137-0012,Cubic,2023-10-19 08_28_34,0.0024004004424195,34.07945074182263,1.4778851115773826,0.9833435575715312,8.6.1,
137-0012,Cubic,2023-10-19 08_28_34,0.0024005131061531,34.07924690879248,1.4778758314858171,0.9833421048629544,8.6.1,
137-0012,Cubic,2023-11-02 07_25_26,0.002523344391804,34.23020929620601,1.4788122385467553,0.9818627081278848,8.6.1,
137-0012,Cubic,2023-11-02 07_25_26,0.002523431522689,34.23005933724915,1.4788130488476996,0.9818620610073292,8.6.1,
137-0012,Cubic,2023-12-13 08_28_36,0.0028875740287815,33.760997512833136,1.4700486536303312,0.9795315953126198,8.6.1,
137-0012,Cubic,2023-12-13 08_28_36,0.0028874275971968,33.76121775321868,1.47005240556348,0.9795308796794868,8.6.1,
137-0012,Cubic,2024-02-08 10_51_04,0.0025759168924698,33.976139202475125,1.474412391124376,0.98093617746115,8.6.1,
137-0012,Cubic,2024-02-08 10_51_04,0.0025756951219397,33.97651311928896,1.4744061413891778,0.9809356335426386,8.6.1,
137-0012,Cubic,2024-02-06 10_13_12,0.0031881320154339,33.454028160715474,1.4635751947771318,0.9772161377011022,8.6.1,
137-0012,Cubic,2024-02-06 10_13_12,0.0031881320154339,33.454028160715474,1.4635751947771318,0.9772161377011022,8.6.1,
137-0012,Cubic,2023-10-12 09_08_32,0.0025326569683224,34.259085435363666,1.4790607433779788,0.9817049452149528,8.6.1,
137-0012,Cubic,2023-10-12 09_08_32,0.0025326569683224,34.259085435363666,1.4790607433779788,0.9817049452149528,8.6.1,
137-0012,Cubic,2023-12-21 07_17_44,0.0026964066801907,34.40679546439996,1.478812701390002,0.9797352095782264,8.6.1,
137-0012,Cubic,2023-12-21 07_17_44,0.0026964066801907,34.40679546439996,1.478812701390002,0.9797352095782264,8.6.1,
137-0012,Cubic,2024-04-03 09_31_42,0.0023401480205732,35.031205317686506,1.4902970258484185,0.983650214729566,rc8.8.0_Beta1,
137-0012,Cubic,2024-04-03 09_31_42,0.0023401480205732,35.031205317686506,1.4902970258484185,0.983650214729566,rc8.8.0_Beta1,
137-0012,Cubic,2024-04-04 08_21_36,0.0022330299626844,35.056643626038074,1.49191413725113,0.9851640210197437,rc8.8.0_Beta1,
137-0012,Cubic,2024-04-04 08_21_36,0.0022330299626844,35.056643626038074,1.49191413725113,0.9851640210197437,rc8.8.0_Beta1,
137-0012,Cubic,2024-04-05 09_14_22,0.0021380758293165,35.75955800373513,1.5022369899270058,0.9859779705966468,rc8.8.0_Beta1,
137-0012,Cubic,2024-04-05 09_14_22,0.0021380758293165,35.75955800373513,1.5022369899270058,0.9859779705966468,rc8.8.0_Beta1,
137-0007,Cardiff,2023-11-07 10_15_00,0.0024133094715497,35.08388694614699,1.4928454114422718,0.9846419253155818,rc8.7.0_Beta1,0.0
137-0014,Kalafong,2023-09-13 10_51_52,0.0025038753942683,33.991760515892494,1.47306269697853,0.9828805811598568,rc8.6.0,
137-0014,Kalafong,2023-09-13 10_51_52,0.0025034340442936,33.99252610013065,1.4730693936991364,0.9828817630364394,rc8.6.0,
137-0014,Kalafong,2023-09-26 10_13_00,0.0024899507930854,33.55998220744779,1.4677584262323926,0.9823010011479506,rc8.6.0,
137-0014,Kalafong,2023-09-26 10_13_00,0.0024904443861238,33.559121373213195,1.4677451630913447,0.9822979679880324,rc8.6.0,
137-0014,Kalafong,2023-10-03 10_35_30,0.0025001325240766,33.79641477403658,1.470404169961908,0.9830995835191124,rc8.6.0,
137-0014,Kalafong,2023-10-03 10_35_30,0.0025009168146395,33.79505260764536,1.4703787654103766,0.9830970057875592,rc8.6.0,
137-0014,Kalafong,2024-03-06 08_51_39,0.0024130792968679,33.74787687326591,1.4706868457065825,0.983176562935,rc8.6.0,27.0
137-0014,Kalafong,2024-03-06 08_51_39,0.0024128415205748,33.748304832762145,1.4707306179603965,0.9831778472027916,rc8.6.0,27.0
137-0014,Kalafong,2024-03-05 10_12_03,0.0024992562109324,33.69656733683748,1.469024535134849,0.9829244338011104,rc8.6.0,27.0
137-0014,Kalafong,2024-03-05 10_12_03,0.002499329433015,33.696440101060475,1.4690285430907783,0.9829239465156738,rc8.6.0,27.0
137-0014,Kalafong,2024-03-04 15_25_21,0.0024953470659963,34.03537631336575,1.473834020574863,0.9831573443963804,rc8.6.0,27.0
137-0014,Kalafong,2024-03-04 15_25_21,0.0024956490720641,34.03485072863168,1.4738358234926034,0.9831586213497048,rc8.6.0,27.0
137-007,,2024-08-21 09_12_07,0.0030996510662958,33.32749862470601,1.4615778032306983,0.9740963063602428,rc8.8.0_Beta1,27.0
137-0029,AKU_field,2024-02-09 10_24_54,0.002708484853198,33.628232572296135,1.470777576382584,0.9830362297043412,rc8.7.0_Beta1,
137-0029,AKU_field,2024-02-12 10_48_20,0.0025985263706557,33.67996499289277,1.4727135073891664,0.9832913856754016,rc8.7.0_Beta1,
137-0029,AKU_field,2024-02-13 10_12_06,0.0025323334063922,33.39911669835723,1.4683085341295783,0.9836069422815354,rc8.7.0_Beta1,
137-0029,AKU_field,2024-02-14 10_17_45,0.002792236508259,33.20729101728166,1.465344319178944,0.9824535070641756,rc8.7.0_Beta1,
137-0029,AKU_field,2024-02-15 10_14_06,0.0025719274260184,33.827161975490164,1.4715322606697785,0.9840045977649516,8.7.0,
137-0029,AKU_field,2024-02-16 10_14_41,0.0025665867370741,34.247566525340375,1.4765487077077113,0.9842466797817224,8.7.0,
137-0029,AKU_field,2024-02-19 10_15_08,0.0026802873668996,33.52456503415646,1.4669392431215258,0.983392320954702,8.7.0,
137-0029,AKU_field,2024-02-20 10_25_11,0.0026903262834143,33.48275053456315,1.4666091581853535,0.983234042005926,8.7.0,
137-0029,AKU_field,2024-02-21 10_11_05,0.0027718548235098,33.25174511605473,1.4632324896398723,0.9826930113027632,8.7.0,
137-0029,AKU_field,2024-02-22 10_08_50,0.0025077751179998,33.52144992435146,1.4681936147729036,0.984415545715662,8.7.0,
137-0029,AKU_field,2024-02-23 13_43_05,0.0025664279680514,33.343333830370455,1.4660830770685565,0.9838951669780338,8.7.0,
137-0029,AKU_field,2024-02-24 12_12_23,0.002683194065375,33.45745864615839,1.4659342380710236,0.983856458411016,8.7.0,
137-0029,AKU_field,2024-02-29 10_25_06,0.0027634038424479,34.13998002150045,1.4730061477953178,0.9828674184948104,8.7.0,
137-0029,AKU_field,2024-03-11 10_25_55,0.0026521358428084,33.84906012037328,1.4706448109905774,0.9834924310778758,8.7.0,
137-0029,AKU_field,2024-03-12 10_44_39,0.0025292180214518,33.83020870483071,1.471563584302903,0.9841416801862436,8.7.0,
137-0029,AKU_field,2024-03-13 10_39_39,0.0025916072299338,33.353977475244534,1.4660102489024744,0.983489577233984,8.7.0,
137-0029,AKU_field,2024-03-14 10_39_05,0.0026778098599877,33.580778408052986,1.4678835969203496,0.9830772794221836,8.7.0,24.0
137-0029,AKU_field,2024-03-15 10_41_54,0.0025633628976315,33.59153789835294,1.4690969672359735,0.983980934585902,8.7.0,28.0
137-0029,AKU_field,2024-03-18 11_02_47,0.0026777930961549,32.93848335028736,1.4594928475284272,0.9826168504244286,8.7.0,
137-0029,AKU_field,2024-03-20 10_37_47,0.0025451059466986,33.54539356504892,1.467446691370695,0.9838141216410844,8.7.0,31.0
137-0029,AKU_field,2024-03-21 11_11_45,0.0027787609030988,32.5172435442842,1.454717783932464,0.9819141850947922,8.7.0,
137-0029,AKU_field,2024-03-22 10_32_34,0.0025876937522721,33.42415338662823,1.4661621385260644,0.9834186912351855,8.7.0,
137-0029,AKU_field,2024-03-26 10_29_18,0.0027131638382843,32.795906985542274,1.458795841677557,0.9820500928253648,8.7.0,32.0
137-0029,AKU_field,2024-03-28 11_50_23,0.0026612535940206,32.99097100445447,1.4614118870093622,0.9823230838897724,8.7.0,32.0
137-0029,AKU_field,2024-04-01 10_18_25,0.0026047796358848,33.17172764906778,1.4627185981879511,0.9831637769864916,8.7.0,30.0
137-0029,AKU_field,2024-04-05 10_31_41,0.0024307412461323,34.92253802493771,1.4866850119607748,0.9847688373107792,8.7.0,
137-0029,AKU_field,2024-04-15 10_17_49,0.002583110698957,33.13089243445611,1.4629843542390577,0.9835868588537362,8.7.0,32.0
137-0029,AKU_field,2024-04-18 10_17_07,0.0025791432718119,32.65873007323735,1.4572765534664085,0.9833577623810268,8.7.0,
137-0029,AKU_field,2024-04-19 10_16_32,0.0026391107294968,33.19241924749449,1.4626674971904314,0.983229299888056,8.7.0,
137-0029,AKU_field,2024-04-22 10_52_48,0.0025069050019189,32.998447163285306,1.4613064057693592,0.9840366970627922,8.7.0,
137-0029,AKU_field,2024-04-24 10_23_13,0.0025719778941242,33.149548515064204,1.4627560689939338,0.9832388728587854,8.7.0,32.0
137-0029,AKU_field,2024-04-29 10_50_23,0.0027049114349324,32.29848610390113,1.4515754493617534,0.9828192722824024,8.7.0,32.0
137-0033,Kisumu,2024-07-03 09_41_41,0.0685588929614056,20.187470500923155,1.3342891279427886,0.8456496894190467,8.7.0,27.0
137-0033,Kisumu,2024-07-08 12_26_39,0.0800232904411798,18.653755287256114,1.2941808276073186,0.7885936479741886,8.7.0,27.0
137-0033,Kisumu,2024-07-24 10_55_53,0.0853621239128702,17.790073406497978,1.2663189687563914,0.7640858806011116,8.7.0,25.0
137-0033,Kisumu,2024-07-31 11_57_32,0.0075865353254559,29.01405782461,1.395368507647425,0.9461674083347268,8.7.0,27.0
137-0033,Kisumu,2024-08-12 10_35_15,0.0477995910382819,20.94746932071866,1.3176097132043938,0.8090857103700843,8.7.0,27.0
137-0033,Kisumu,2024-08-13 10_31_17,0.0143669224418185,26.57003969316625,1.3921401751959348,0.9252337584968644,8.7.0,27.0
137-0010,Leiden,2024-03-04 09_24_35,0.0025783377301056,34.30577975429611,1.4820436333347882,0.9832892623083376,rc8.7.0_Beta1,27.0
137-0010,Leiden,2024-03-04 09_24_35,0.0025787254826969,34.30512667402884,1.4820181100673286,0.9832868412674438,rc8.7.0_Beta1,27.0
137-0010,Leiden,2024-03-05 09_18_10,0.0027568443503744,33.826274417042896,1.473772130058007,0.9822940385524118,rc8.7.0_Beta1,27.0
137-0010,Leiden,2024-03-05 09_18_10,0.0027571025677208,33.825867658071786,1.4737590256559887,0.982292029066056,rc8.7.0_Beta1,27.0
137-0010,Leiden,2024-03-07 09_19_45,0.0025315852042439,34.2001969555274,1.4801181900648797,0.9832248257552656,rc8.7.0_Beta1,27.0
137-0010,Leiden,2024-03-07 09_19_45,0.0025316861147821,34.2000238465345,1.480098725804615,0.9832248200165266,rc8.7.0_Beta1,27.0
137-0020,Kintampo,2024-03-21 11_10_58,0.002653755498198,34.34144567285008,1.4773440039398085,0.9841151163018588,8.7.0,20.0
137-0020,Kintampo,2024-03-21 11_10_58,0.002653755498198,34.34144567285008,1.4773440039398085,0.9841151163018588,8.7.0,20.0
137-0020,Kintampo,2024-03-21 11_10_58,0.0026534340818744,34.34197171147673,1.4773513455878071,0.9841150267386364,8.7.0,20.0
137-0020,Kintampo,2024-03-25 16_04_54,0.002897234100158,33.69147739311694,1.4671986052270805,0.9823139449085756,8.7.0,22.0
137-0020,Kintampo,2024-03-25 16_04_54,0.002897234100158,33.69147739311694,1.4671986052270805,0.9823139449085756,8.7.0,22.0
137-0020,Kintampo,2024-03-25 16_04_54,0.0028971588033906,33.691590264201665,1.467201565808408,0.9823143791741242,8.7.0,22.0
137-0020,Kintampo,2024-03-22 12_15_26,0.0038131614692823,33.655031680502816,1.4600768512869584,0.9726921780504316,8.7.0,24.0
137-0020,Kintampo,2024-03-22 12_15_26,0.0038131614692823,33.655031680502816,1.4600768512869584,0.9726921780504316,8.7.0,24.0
137-0020,Kintampo,2024-03-22 12_15_26,0.0038129500422987,33.65527248886811,1.4600916406219615,0.9726948805394742,8.7.0,24.0
137-0020,Kintampo,2024-03-26 15_06_50,0.0028343439178995,33.72823374002144,1.468517085352896,0.9830842153529918,8.7.0,22.0
137-0020,Kintampo,2024-03-26 15_06_50,0.0028343439178995,33.72823374002144,1.468517085352896,0.9830842153529918,8.7.0,22.0
137-0020,Kintampo,2024-03-26 15_06_50,0.0028343275424817,33.728258831451214,1.468523732732464,0.9830830032031556,8.7.0,22.0
137-0020,Kintampo,2024-03-27 09_36_28,0.0028758385248002,33.657537389430416,1.4676109571778584,0.9829170270445248,8.7.0,24.0
137-0020,Kintampo,2024-03-27 09_36_28,0.0028758385248002,33.657537389430416,1.4676109571778584,0.9829170270445248,8.7.0,24.0
137-0020,Kintampo,2024-03-27 09_36_28,0.0028759085843078,33.657431590420245,1.4676037191100682,0.9829177365644431,8.7.0,24.0
137-0020,Kintampo,2024-03-28 10_05_59,0.0027808037296444,33.26935684713288,1.4636596158184405,0.9833862488813646,8.7.0,24.0
137-0020,Kintampo,2024-03-28 10_05_59,0.0027808037296444,33.26935684713288,1.4636596158184405,0.9833862488813646,8.7.0,24.0
137-0020,Kintampo,2024-03-28 10_05_59,0.0027808538424983,33.26927858364529,1.4636760466204888,0.9833855298062768,8.7.0,24.0
137-0020,Kintampo,2024-04-02 11_56_56,0.0025696322075054,33.735240483790434,1.4707300776165473,0.9842360751936188,8.7.0,26.0
137-0020,Kintampo,2024-04-02 11_56_56,0.0025696322075054,33.735240483790434,1.4707300776165473,0.9842360751936188,8.7.0,26.0
137-0020,Kintampo,2024-04-02 11_56_56,0.0025696322075054,33.735240483790434,1.4707300776165473,0.9842360751936188,8.7.0,26.0
137-0020,Kintampo,2024-03-20 16_11_28,0.0028624053997859,33.61194423903265,1.466475588782309,0.9825869977004632,8.7.0,22.0
137-0020,Kintampo,2024-03-20 16_11_28,0.0028624053997859,33.61194423903265,1.466475588782309,0.9825869977004632,8.7.0,22.0
137-0020,Kintampo,2024-03-20 16_11_28,0.0028624053997859,33.61194423903265,1.466475588782309,0.9825869977004632,8.7.0,22.0
137-0020,Kintampo,2024-04-03 14_43_47,0.0026668078876411,33.63861323263497,1.4696357494849686,0.9836144446575876,8.7.0,24.0
137-0020,Kintampo,2024-04-03 14_43_47,0.0026668078876411,33.63861323263497,1.4696357494849686,0.9836144446575876,8.7.0,24.0
